temperature_2_m_above_gnd,relative_humidity_2_m_above_gnd,mean_sea_level_pressure_MSL,total_precipitation_sfc,total_cloud_cover_sfc,shortwave_radiation_backwards_sfc,wind_speed_10_m_above_gnd,angle_of_incidence,zenith,generated_power_kw
15.16,39,1023.5,0,0,510.86,6.99,16.278882,59.83567,2529.3766
15.78,38,1022.7,0,0,515.31,7.99,25.764473,62.842193,2123.1317
15.96,37,1022.6,0,0,465.47,9.01,38.672525,68.579522,591.59744
15.58,38,1022.4,0,0,368.46,9.03,52.466254,76.403809,26.015485
2.81,94,1028.1,0,3.6,0,7.79,81.685404,96.858313,101.91768
2.55,93,1028.4,0,4.8,0,8.5,67.841637,86.631405,790.20158
4.18,79,1028.4,0,4.5,54.29,7.93,53.906162,77.420155,1817.4116
8.05,61,1027.6,0,4.2,221.61,4.02,40.10061,69.456009,2366.2103
11.25,48,1026.7,0,3.6,361.34,1.8,27.097793,63.511153,2543.735
13.76,40,1026.3,0,2.1,464.58,5.09,17.105052,60.233876,2673.1679
14.8,34,1025.8,0,0.3,515.31,10.18,16.480281,60.076104,2547.4292
15.45,32,1025.6,0,0.3,520.65,10.95,25.85824,63.061807,2104.9455
15.62,32,1025.9,0,2.1,473.48,11.25,38.704164,68.772691,659.01694
15.19,33,1025.5,0,3,378.25,11.25,52.379977,76.519938,56.975141
3.8,49,1030.5,0,46,0,8.5,82.093416,97.343012,122.73136
3.54,49,1030.5,0,39,0,8.67,67.871695,86.810597,159.58794
9.4,38,1029.7,0,100,200.25,4.9,40.215193,69.688441,2193.7681
12.13,33,1028.6,0,23,342.65,2.28,27.260697,63.754188,2503.6856
14.52,28,1027.8,0,14,446.78,2.52,17.333657,60.478747,2537.5647
16.63,50,1027,0,0,496.62,2.62,16.67648,60.310636,2082.9414
17.59,44,1026.5,0,0,501.96,4.51,25.948266,63.275201,2020.9667
17.98,40,1026.5,0,0,453.01,6.44,38.73248,68.959586,586.52722
17.5,44,1026.3,0,0,356.89,9.23,51.987286,76.436481,31.918155
7.72,96,1030.3,0,100,0,5.12,82.02885,97.458662,99.04738
7.33,99,1031,0,100,0,6.61,67.945833,87.015533,727.07255
8.58,91,1030.6,0,86,45.39,7.49,54.074167,77.852772,1559.9368
12.01,74,1030.8,0,100,192.24,4.07,40.331962,69.917471,2115.8841
14.41,63,1030.7,0,100,293.7,2.16,27.42436,63.992853,2453.5392
16.34,53,1030,0,100,380.03,3.26,17.559124,60.718331,2548.6731
18,46,1029.8,0,6.9,487.72,6.48,16.867572,60.539224,2375.9012
18.74,44,1029.4,0,5.4,491.28,8.29,26.034492,63.482339,2003.9314
18.91,44,1029,0,3.9,446.78,9,38.757422,69.140167,569.05
18.57,45,1028.9,0,0,351.55,10.09,52.209357,76.737536,18.137215
7.52,83,1031.9,0,3,0,7.65,81.792071,97.438074,66.180606
7.34,83,1032.3,0,3.3,0,8.94,68.003328,87.205748,417.32928
8.4,77,1031.8,0,3.3,45.39,7.42,54.162192,78.065107,1502.5198
11.84,64,1031.7,0,2.1,203.81,5.01,40.450761,70.142995,1818.556
16.2,46,1030.5,0,1.5,339.98,8.71,27.588584,64.227048,2192.0787
17.95,39,1029.7,0,2.1,440.55,13.9,17.781353,60.952537,971.64265
18.23,34,1029.3,0,100,431.65,16.2,17.053462,60.761788,1025.1678
18.31,34,1028.8,0,100,451.23,19.41,26.116798,63.683146,757.96417
17.9,36,1028.9,0,100,412.96,21.95,38.778923,69.314371,242.84537
17.27,41,1028,0,100,305.27,22.93,51.500774,76.450134,41.148397
8.83,91,1016.1,0.2,100,0,40.1,68.064678,87.395079,69.412105
8.52,92,1016.1,0.4,100,6.23,41.09,54.252753,78.274656,360.27927
6.62,88,1019.5,0.5,100,56.07,37.1,40.57144,70.364916,2196.6532
6.91,67,1019.4,0,10,250.09,37.82,27.75317,64.456686,1704.8736
6.75,59,1019.2,0,10,402.28,39.97,18.000231,61.181292,1359.2706
7.87,54,1017.5,0,10,438.77,40.72,17.234166,60.978267,1961.0203
7.24,49,1018.1,0,10,376.47,39.61,26.195112,63.877571,1373.3216
7.46,48,1017.9,0,100,314.17,38.52,38.796926,69.482147,197.96722
6.59,47,1018.2,0,78,230.51,36.45,51.947328,76.882267,22.234524
-1.5,87,1020.2,0,100,0,23.2,80.786157,96.973932,23.060145
-1.63,89,1020.2,0,100,0,25.03,68.129834,87.583435,614.21553
-0.73,83,1019.9,0,36,35.6,25.07,54.345739,78.481283,1885.3928
1.38,71,1019.2,0,87,193.13,22.98,40.693829,70.583073,1649.1028
3.69,56,1018.1,0,100,300.82,25.23,27.917852,64.681594,882.76925
3.76,63,1017.6,0,100,328.41,30.7,18.215367,61.40442,760.83998
5.85,58,1016.3,0,100,428.09,25.5,17.4093,61.188492,274.23083
5.12,67,1015.4,0,85,411.18,24.57,26.269235,64.065462,97.142222
5.69,69,1015.2,0.1,100,371.13,24.41,38.811339,69.643374,88.751389
5.97,66,1014.2,0.2,100,285.69,21.89,49.486771,75.515109,0.003921569
0.08,95,1022.1,0,100,0,14.76,80.614027,96.989729,62.988136
-0.33,95,1023,0,100,0,15.75,68.198768,87.770771,656.97306
-0.28,93,1023.9,0,100,17.8,17.16,54.441045,78.684881,1785.2924
0.25,91,1024.7,0,100,108.58,16.87,40.817779,70.797358,2403.1922
1.21,83,1025.4,0,100,238.52,16.52,28.082428,64.901661,2736.0958
2.13,71,1025,0,0,416.52,15.38,18.426587,61.621814,2506.7527
3.89,42,1024.9,0,0,493.06,28.16,17.578719,61.392367,1876.2017
4.73,41,1024.7,0,0,497.51,29.06,26.077066,64.226082,553.48616
-1.93,90,1030.6,0,31,0,12.76,80.270685,96.870461,27.139583
-0.06,79,1030.9,0,100,0,9.53,68.271524,87.957169,617.06192
0,80,1030.7,0,40,31.15,8.37,54.538576,78.885393,1634.0556
1.91,75,1031.3,0,0,184.23,9.83,40.94317,71.007729,2317.0292
4.52,62,1030.4,0,3.6,319.51,8.83,28.246789,65.116871,2162.045
5.82,50,1029.4,0,100,406.73,14.69,18.634027,61.833482,1140.6985
6.87,57,1028.7,0,100,425.42,14.51,17.742657,61.589908,1838.1322
7.64,53,1028.3,0,100,375.58,16.24,26.404509,64.421401,603.27917
8.11,50,1027.9,0,100,350.66,17.65,38.829136,69.945957,471.24194
8.16,50,1027.5,0,100,306.16,18.9,51.18971,76.8414,35.146667
3.07,93,1028.7,0,13,0,23.11,68.347869,88.142283,255.03637
3.25,91,1028.6,0,41,32.93,24.77,54.638223,79.08267,1455.2893
4.48,80,1028.2,0,10.2,185.12,27.21,41.069831,71.214008,949.78512
6.17,68,1028.1,0,12,318.62,31.35,28.410648,65.32702,1232.0136
7.57,65,1026.9,0,21.6,412.07,33.03,18.837186,62.039209,1015.2133
9.16,64,1024.6,0,30,465.47,35.29,17.900588,61.780908,802.73694
10.09,60,1024.2,0,30,453.9,36.59,26.46541,64.589278,562.29676
10.68,60,1024.1,0,23.4,415.63,37.48,38.83238,70.087167,179.49018
10.85,62,1023.2,0,100,306.16,38.62,51.04726,76.888165,49.615646
0.5,45,1027.2,0,0,0,23.69,80.714075,97.478749,36.312791
0.38,48,1027.4,0,0,0,23.84,68.427825,88.326196,417.20592
1.34,49,1027.1,0,0,27.59,24.16,54.739896,79.276696,151.47548
3.59,49,1027.6,0,0,173.55,25.17,41.19767,71.41622,2097.1853
4.92,54,1027.1,0,0,310.61,28.24,28.573993,65.532178,2661.0381
5.99,54,1026.1,0,0,412.96,30.19,19.036487,62.239099,2548.8546
8.39,63,1024.6,0,0,473.48,29.91,18.053071,61.965484,2371.286
9.5,62,1024.1,0,0,472.59,30.25,26.52185,64.750467,2115.8641
10.03,62,1023.6,0,0,425.42,30.97,38.831821,70.221679,525.05194
10.19,65,1022.4,0,100,332.86,32.83,51.472622,77.282317,24.054088
3.49,97,1023,0,20,0,16.2,79.847932,96.946263,41.384762
3.24,97,1023.5,0,49,0,15.48,68.511117,88.508506,165.62544
4.24,96,1023.2,0,41,29.37,15.86,54.843484,79.467317,1143.4972
5.75,90,1022.9,0,0.3,179.78,15.48,41.326515,71.614178,951.56055
6.25,91,1022.8,0,100,234.07,15.12,28.736536,65.732132,1310.5846
8.41,81,1021.8,0,10,311.5,14.76,19.231412,62.432927,1582.9224
10.01,73,1019.9,0,10,451.23,23,18.199537,62.143417,684.05357
10.77,67,1019.4,0,10,457.46,22.33,26.573571,64.904777,390.27602
11.04,64,1019.2,0,10,415.63,21.57,38.827356,70.349342,344.66611
10.88,64,1018.8,0,10,330.19,21.19,51.209592,77.244984,38.449673
4.3,92,1022.9,0,77,0,11.61,80.738144,97.747113,14.99246
5,95,1023.5,0,100,0,14.4,68.597545,88.688947,488.56278
4.94,94,1023.7,0,100,19.58,13.85,54.948876,79.654422,471.07722
5.88,88,1025.4,0,100,120.15,14.18,41.456214,71.807764,670.53556
6.82,80,1024.7,0,67,192.24,17.28,28.898079,65.926764,1809.6006
7.54,76,1024.3,0,100,276.79,17.94,19.421754,62.62058,2043.9733
9.33,68,1024.6,0,26,413.85,15.28,18.339813,62.314603,1838.0972
9.96,64,1024.1,0,10,319.51,14.69,26.620452,65.052117,1844.0117
10.47,59,1024,0,0,320.4,13.78,38.818926,70.470081,523.99333
10.17,59,1024,0,0,337.31,13.22,51.629581,77.627117,21.341212
-1.23,96,1034,0,100,0,11.18,80.700159,97.835466,26.58252
-2.07,96,1035.7,0,100,0,11.09,68.687079,88.867547,557.36306
-2.31,92,1036.4,0,100,22.25,11.59,55.055978,79.837999,1697.3158
1.78,70,1035.3,0,0,169.99,8.59,41.586684,71.997011,2342.0789
7.65,48,1033.3,0,0,313.28,3.4,29.058639,66.116153,2586.6969
12.73,33,1032.3,0,0,420.97,0.8,19.607994,62.802178,2612.9506
11.34,28,1032.9,0,0,478.82,4.9,18.474499,62.479178,2447.4033
12.45,26,1032.6,0,0,485.05,7.42,26.662638,65.192609,2089.78
12.73,28,1032.7,0,0,437.88,7.73,38.806557,70.583988,508.2225
12.24,30,1032.4,0,0,342.65,7.1,51.473598,77.646581,19.82037
3.56,15,1035.7,0,0,0,11.97,80.67598,97.929544,53.66298
3.42,14,1036,0,0,0,12.02,68.779329,89.043709,582.00056
4.06,14,1036,0,0,23.14,12.02,55.164653,80.017809,1688.7714
6.83,16,1036.2,0,0,171.77,11.54,41.717689,72.181608,2353.4418
10.69,18,1034.5,0,0,316.84,11.53,29.217762,66.299929,2581.3196
13.24,14,1033.2,0,0,426.31,12.73,19.789092,62.977315,2620.885
15.05,12,1032.7,0,0,481.49,9.9,18.602446,62.636742,2506.2019
15.84,11,1032.1,0,0,488.61,9.51,26.699679,65.325905,2100.7519
15.85,10,1031.9,0,0,443.22,8.44,38.790098,70.690794,498.1537
14.97,11,1031.5,0,0,347.99,6.37,51.312269,77.658118,23.680189
3.09,13,1032.9,0,0,0,11.9,80.661789,98.026319,20.104701
3.02,14,1033.3,0,0,0,12.26,68.874325,89.2176,471.34639
3.71,15,1033,0,0,20.47,11.57,55.274808,80.193901,1606.2515
6.89,18,1032.5,0,56,169.1,10.09,41.849188,72.361693,2311.6304
10.63,19,1031,0,88,309.72,11.17,29.375613,66.478314,2603.0056
13.17,16,1029.7,0,69,408.51,11.97,19.965987,63.146277,2659.4475
14.71,12,1029.8,0,75,471.7,11.66,18.724823,62.787603,2526.5819
15.46,11,1029.3,0,67,477.93,11.37,26.731944,65.452281,2055.4789
15.5,12,1029.2,0,41,435.21,11.09,38.769653,70.790716,496.71222
14.93,15,1028.9,0,100,323.96,11.18,50.922388,77.524267,55.187
4.76,43,1032,0,0,0,7.59,68.971771,89.388771,375.09685
4.93,46,1032.2,0,0,17.8,7.75,55.386305,80.366062,804.91065
7.33,43,1032.3,0,0,150.41,6.29,41.980957,72.536991,1239.0186
10.81,42,1031,0,0,284.8,3.6,29.531793,66.650985,2408.6953
13.31,47,1029.7,0,0,387.15,7.7,20.137818,63.308716,2450.7043
12.6,63,1029.3,0,0,442.33,11.57,18.840652,62.93142,1614.9556
13.25,63,1028.9,0,0,450.34,10.82,26.759039,65.571444,784.4
13.64,62,1028.8,0,2,409.4,9.83,38.7451,70.883527,249.46299
13.42,63,1028.3,0,0,318.62,9.06,50.983375,77.664208,36.011322
4.33,80,1032,0,0,0,9.5,80.688876,98.246462,26.493421
4.09,80,1032.2,0,0,0,9.59,69.071528,89.55708,473.82944
4.54,77,1032.2,0,0,16.91,9.66,55.499021,80.5342,1511.5403
7.24,68,1032.4,0,0,149.52,8.83,42.112858,72.70742,2171.5436
11.36,55,1031,0,0,293.7,8.29,29.686173,66.817879,2412.5314
13.87,41,1030.4,0,0,389.82,9.42,20.304585,63.464589,2456.7128
15.19,41,1028.2,0,0,448.56,2.9,18.949999,63.068168,1982.4153
16.05,37,1028.2,0,0,456.57,3.42,26.780953,65.68338,960.14361
16.32,35,1028.1,0,0,413.85,3.42,38.716437,70.969223,449.60972
16.1,36,1028.3,0,0,323.07,3.32,50.929393,77.728418,15.693137
5.66,66,1034.4,0,90,0,8.71,81.124477,98.671787,24.40122
5.65,66,1035.2,0,78,0,8.53,69.173484,89.722446,434.2114
6.16,64,1035.4,0,63,17.8,8.22,55.597155,80.690063,1015.4062
8.83,56,1035.1,0,42,154.86,7.29,42.239003,72.870458,1832.2052
12.41,48,1034.3,0,8.7,291.03,7.28,29.838718,66.979018,2199.7032
14.93,41,1033.4,0,7.2,391.6,8.31,20.466558,63.61395,2441.5269
16.16,36,1033.1,0,68,434.32,4.1,19.05323,63.197919,2043.9956
16.62,35,1032.6,0,100,407.62,6.15,26.79779,65.78816,1379.4865
16.39,36,1033,0,100,315.06,10.37,38.683702,71.047868,377.11722
15.72,37,1032.8,0,100,252.76,12.18,50.193816,77.370621,26.25398
5.8,73,1034.1,0,0,0,10,80.407058,98.211502,14.002451
5.81,73,1034.6,0,0,0,9.66,69.277243,89.884355,508.58194
6.26,70,1034.2,0,0,14.24,9.69,55.727621,80.858105,1502.9956
8.73,61,1033.7,0,0,142.4,8.77,42.376545,73.033465,2150.4091
12.35,48,1033.1,0,0,279.46,8.65,29.989187,67.13423,2399.8932
14.78,41,1031.6,0,0,383.59,7.56,20.623374,63.756629,2462.948
16,41,1029.7,0,0,439.66,5.77,19.149968,63.320518,2346.4103
16.51,40,1029.5,0,0,448.56,7.63,26.809386,65.88566,1980.9733
16.44,40,1028.9,0,0,405.84,8.4,38.646857,71.119371,491.60306
15.88,41,1028.6,0,0,316.84,8.89,50.919701,77.902954,32.888668
4.63,72,1029.8,0,2.7,0,8.4,80.268085,98.188311,13.282292
4.26,73,1029.8,0,0,0,8.56,69.382817,90.042858,516.58973
4.55,72,1030.4,0,0,13.35,8.76,55.843238,81.013617,1506.1077
7.09,63,1029.9,0,0,140.62,7.93,42.508003,73.188808,2148.7621
11.07,52,1028.7,0,0,277.68,10.39,30.13742,67.283417,2449.0381
13.12,44,1027.8,0,0,382.7,12.31,20.774909,63.892544,2531.2419
14,42,1027,0,0,444.11,12.76,19.240133,63.435902,2383.8486
14.46,40,1026.8,0,0,453.01,14.71,26.815692,65.975836,2017.3037
14.13,42,1026.6,0,0,410.29,17.76,38.605901,71.183708,566.18793
13.29,45,1025.9,0,0,320.4,18.69,50.742046,77.876654,34.654575
4.23,97,1029.2,0,100,0,23.05,79.903303,97.988845,5.7934524
4,97,1029.3,0,100,0,23.4,69.489896,90.197601,261.69984
4.25,95,1029.7,0,100,12.46,24.14,55.959562,81.164712,564.96887
5.58,86,1030.6,0,93,138.84,26.7,42.639017,73.338925,436.09806
6.81,79,1029.9,0,100,269.67,27.51,30.28331,67.426527,296.76639
7.88,74,1028.9,0,100,336.42,26.34,20.921196,64.021667,272.45337
10.54,61,1027.5,0,100,302.6,17.77,19.323796,63.544061,365.32374
11.24,58,1027.4,0,100,249.2,15.33,26.816715,66.058689,236.97234
11.49,60,1027.4,0,100,218.05,15.63,38.560858,71.240893,113.61441
10.26,66,1026.9,0,100,132.61,14.69,49.888994,77.434556,16.948857
4.95,84,1032.3,0.3,100,0,7.73,69.598514,90.348656,41.773781
5.37,85,1032.4,0.3,100,8.01,8.09,56.076454,81.311252,606.67472
7.46,76,1032.3,0.2,100,94.34,7.42,42.769416,73.483665,1249.8033
7.09,84,1032.5,0.3,100,46.28,8.29,30.426639,67.56341,691.27711
8.08,82,1032.1,0.4,100,97.01,7.56,21.061927,64.143852,997.75766
14.34,41,1030.9,0,33,428.98,11.25,19.400663,63.644867,391.94444
14,42,1030.9,0,14,411.18,18.16,26.812335,66.134122,269.49108
12.84,52,1031.5,0,100,261.66,18.89,38.511712,71.290862,188.85493
12.61,52,1031.4,0,100,181.56,14.46,49.595487,77.330334,7.2293651
3.43,96,1036.1,0,27,0,11.57,79.989459,98.194941,3.8117284
3.02,98,1036.4,0,29,0,11.54,69.708423,90.495805,296.83528
3.18,95,1036.7,0,13,12.46,12.32,56.193796,81.453232,1409.7167
7.64,77,1034.7,0,4.5,145.07,13.28,42.899129,73.623092,2134.9536
10.44,67,1033.6,0,48,283.02,20.14,30.567498,67.694193,2379.7856
11.36,63,1033.4,0,42,382.7,24.82,21.197698,64.259281,2358.2981
11.97,55,1033.6,0,3,451.23,19.35,19.471496,63.738528,1674.4592
12.57,52,1033.1,0,3.6,460.13,19.69,26.802841,66.202333,876.91778
12.71,51,1033,0,3.6,419.19,19.48,38.458586,71.333784,328.61528
12.33,51,1032.7,0,3.9,331.97,17.56,50.077684,77.689969,38.260638
5.23,96,1033.5,0,100,0,21.6,80.322993,98.511695,17.881034
4.84,97,1033.9,0,100,0,20.52,69.819682,90.639096,290.24278
5.25,93,1033.6,0,100,9.79,19.8,56.311434,81.59042,1342.3903
7,85,1033.7,0,100,121.04,19.8,43.027913,73.756898,1961.5889
8.16,80,1033.2,0,100,222.5,19.45,30.70545,67.818517,2204.6531
8.95,75,1032.4,0,100,266.11,19.88,21.327544,64.367566,2467.6492
10.75,63,1031.5,0,100,353.33,22.51,19.535191,63.824672,1855.9986
11.03,60,1031.3,0,100,320.4,21.84,26.787797,66.263009,1565.4111
11.21,58,1031.4,0,100,271.45,20.32,38.401372,71.369431,611.18028
11.22,56,1031.2,0,100,220.72,17.82,50.558621,78.046303,53.775641
5.57,96,1032.2,0,100,0,20.99,79.98912,98.315943,16.252667
5.07,96,1033.2,0,100,0,20.21,69.931885,90.778104,462.64299
5.05,95,1033.1,0,100,8.01,20.55,56.429247,81.722801,1216.1169
6.37,87,1033.3,0,91,124.6,21.75,43.155689,73.88513,1858.5693
8.24,75,1032.1,0,6.9,275.9,22.03,30.840566,67.936488,2059.14
9.62,69,1030.8,0,9.3,378.25,21.57,21.451988,64.468864,2398.0602
9.75,66,1031.1,0,4.5,439.66,21.83,19.592378,63.90347,2378.5446
10.54,63,1030.1,0,5.7,450.34,20.52,26.767452,66.316317,1668.6822
10.9,60,1029.6,0,49,405.84,19.24,38.340187,71.397949,572.45861
10.75,62,1029.2,0,100,299.04,18.1,50.142476,77.85054,66.255442
3.28,97,1028.3,0,73,0,16.6,68.990647,90.123101,9.3748366
3.29,96,1028.4,0,83,9.79,16.56,56.547093,81.850262,53.364722
6.04,82,1027.7,0,34,136.17,17.64,43.282307,74.007685,305.15833
8.02,72,1026.7,0,91,269.67,16.2,30.972697,68.048018,1016.6475
9.27,67,1025.6,0,100,339.09,14.44,21.570907,64.563108,2294.7114
9.49,65,1025.2,0,100,374.69,13.85,19.643052,63.97489,1795.5314
10.53,59,1024,0,100,381.81,11.79,26.741822,66.362249,813.86944
10.89,56,1023.8,0,100,336.42,10.04,38.275079,71.419352,272.02417
10.51,58,1023.4,0,100,234.07,8.89,50.95164,78.398722,2.4935673
1.84,90,1024.2,0,0,0,10.82,80.537402,98.834373,6.8297619
1.05,90,1024.6,0,0,0,11.17,70.158893,91.043161,438.925
0.51,95,1024.6,0,0,7.12,11.66,56.664835,81.972659,1339.9322
3.98,81,1024.1,0,0,124.6,10.59,43.407591,74.12439,2133.4811
7.98,63,1022,0,0,262.55,12.96,31.101613,68.152926,2420.2828
10.21,60,1020.6,0,0,368.46,14.93,21.683924,64.650119,2307.6919
10.83,50,1019.8,0,0,433.43,11.73,19.686734,64.038767,2236.4897
11.1,53,1019,0,0,445,15.58,26.710712,66.400674,1565.6278
10.96,56,1018.6,0,1.5,406.73,17.34,38.206031,71.433556,432.1675
10.71,57,1018.1,0,3,327.52,17.41,49.748935,77.712884,21.929078
5.85,81,1018.7,0,100,0,26.41,70.273536,91.169117,34.078333
6.62,81,1018.7,0,100,4.45,25.35,56.782341,82.089942,238.13972
8.12,73,1018.9,0,100,89.89,27.77,43.53144,74.235241,682.44
8.47,72,1019.5,0,100,178,27.32,31.22731,68.251251,908.03861
9.41,68,1019.4,0,100,152.19,27.78,21.791321,64.729974,1252.9331
10.81,67,1020.1,0,3.3,427.2,27.71,19.723843,64.095205,1404.5614
11.41,65,1019.8,0,15,441.44,26.73,26.674313,66.431706,1143.8592
11.78,64,1019.9,0,65,400.5,26.75,38.133151,71.44067,325.42972
11.18,67,1020.4,0,3.3,321.29,26.49,49.103443,77.367273,30.444841
7.1,60,1025.6,0,100,0,18.94,70.38869,91.290442,67.335
7.41,57,1025.7,0,100,5.34,19.25,56.899473,82.201985,286.38806
9.8,46,1025.6,0,100,111.25,20.27,43.653696,74.340105,866.77278
11.17,45,1025.9,0,100,188.68,19.3,31.34961,68.342866,1508.0958
12.24,42,1026.3,0,93,228.73,21.41,21.892864,64.802562,1769.7347
13.47,43,1026.5,0,7.2,397.83,15.58,19.754146,64.144113,1458.8636
15.33,37,1026,0,7.8,439.66,11.72,26.632548,66.455283,1205.7636
16.12,33,1026.3,0,10.8,404.95,11.28,38.056466,71.440668,496.55117
15.12,33,1026.5,0,11.1,323.07,11.25,49.900071,77.884995,96.817667
7.13,44,1031.2,0,100,0,11.52,81.389985,99.603422,3.7563218
7.11,45,1031.7,0,100,0,11.88,70.504313,91.407141,241.04417
6.83,46,1031.6,0,7.2,7.12,12.61,57.016102,82.308696,692.28444
8.94,42,1032.1,0,8.4,130.83,11.89,43.774228,74.438896,1421.1433
12.25,36,1031.2,0,9.3,270.56,12.65,31.468403,68.427702,847.72083
14.52,33,1030.1,0,10.8,376.47,13.14,21.988497,64.867832,843.39889
16.24,35,1030.3,0,30,421.86,15.04,19.777607,64.185463,932.11444
16.77,33,1029.3,0,100,398.72,15.94,26.585417,66.4714,767.66139
16.64,33,1029.2,0,100,330.19,17.23,37.97603,71.433565,208.19444
15.56,38,1029.1,0,100,238.52,18.09,48.917948,77.326826,19.684127
5.79,59,1028.2,0,58,0,14.97,81.185059,99.470316,0.31333333
5.83,61,1028.5,0,90,0,14.97,70.619985,91.518713,95.634444
6.08,61,1028.7,0,96,6.23,14.62,57.1321,82.40997,251.51667
9.62,50,1028.2,0,100,118.37,13.08,43.8929,74.531513,483.27111
13.54,37,1027.3,0,100,245.64,12.31,31.58356,68.50567,713.95056
15.62,30,1026.1,0,100,264.33,12.61,22.0781,64.925712,986.72167
16.57,30,1026.1,0,100,319.51,13.9,19.794114,64.219206,2048.6775
17.49,28,1026,0,51,366.68,8.56,26.532892,66.480032,1846.8039
17.94,27,1025.9,0,5.4,407.62,4.45,37.891885,71.419365,505.70417
17.27,31,1025.3,0,4.5,328.41,11.97,49.264312,77.5619,22.862601
7.53,43,1027.4,0,10,0,11.17,70.735927,91.625548,100.22778
7.91,45,1027.1,0,100,4.45,11.88,57.247354,82.505772,1016.81
10.48,42,1026.9,0,41,109.47,13.34,44.009633,74.617959,2067.5897
12.53,39,1027,0,100,212.71,14.21,31.695096,68.576815,1697.4692
14.5,35,1025.8,0,100,230.51,13.63,22.161942,64.976286,1721.9253
15.98,32,1026.8,0,100,401.39,11.09,19.80405,64.245446,2490.2319
16,33,1026.7,0,100,386.26,15.38,26.475157,66.481293,1767.7903
15.64,35,1026.3,0,87,380.03,18.08,37.804147,71.398178,517.72917
14.77,39,1026.1,0,66,316.84,18.94,50.385232,78.263221,13.265205
2.73,69,1025.6,0,0,0,18,81.299739,99.597629,13.934483
2.38,72,1025.6,0,2.4,0,18.36,70.851882,91.72732,390.72833
2.82,71,1025.3,0,1.2,5.34,19.8,57.361744,82.595965,1293.875
6.6,59,1024.6,0,0,115.7,22.32,44.12427,74.698068,1895.5894
10.88,44,1022.9,0,0,255.43,24.85,31.802791,68.640956,1708.1806
12.93,37,1021.6,0,0,364.9,26.3,22.239604,65.01937,927.59944
13.75,36,1021.6,0,82,428.98,29.6,19.806907,64.26402,1485.1517
14.55,34,1020.9,0,100,431.65,31.45,26.412017,66.475054,1116.6522
14.81,30,1020.7,0,100,356.89,30.14,37.712804,71.369922,589.28111
14.42,28,1020.5,0,73,304.38,27.4,49.837446,77.947271,69.918553
3.83,63,1022.1,0,37,0,22.51,70.96773,91.823967,174.91528
4.1,63,1021.9,0,18,5.34,22.91,57.475171,82.680525,999.81583
7.33,53,1021.7,0,12,115.7,23.18,44.236751,74.771858,491.76056
8.61,52,1021.6,0,100,182.45,22.75,31.906686,68.698156,97.534722
10.02,54,1021,0,23,178,22.46,22.311388,65.055064,122.785
14.01,51,1021.1,0,44,421.86,16.6,19.803099,64.275047,141.09667
14.25,50,1020.9,0,63,431.65,19.3,26.343669,66.461441,100.57167
13.25,53,1021.4,0,100,288.36,18.22,37.617972,71.334719,101.35972
5.06,96,1030.4,0,100,0,7.15,71.079871,91.912951,32.640556
4.92,95,1031.1,0,100,1.78,6.41,57.587534,82.759345,319.70722
5.14,94,1031.9,0,100,59.63,5.4,44.346947,74.839197,508.72871
6.01,87,1031.8,0,100,180.67,4.83,32.006609,68.748273,1183.1712
7.43,80,1031.3,0,100,303.49,2.9,22.376969,65.083226,2574.6883
9.58,55,1030.7,0,0,437.88,3.62,19.792216,64.278401,2457.2131
11.07,45,1030.1,0,0,453.9,5.15,26.269957,66.440358,2080.85
11.62,41,1030.1,0,0,415.63,7.29,37.519655,71.292511,641.87458
11.23,43,1029.3,0,0,329.3,9.83,50.070597,78.108188,61.300292
1.49,77,1033.2,0,0,0,15.12,71.198386,92.001086,341.55472
1.51,82,1033.3,0,0,3.56,15.12,57.698747,82.832404,1258.2619
4.95,74,1033.4,0,0,111.25,14.06,44.454805,74.900096,2147.6356
9.17,63,1031,0,0,251.87,14.8,32.102592,68.791355,2421.0172
11.84,53,1029.7,0,0,361.34,15.33,22.436585,65.103935,2511.0203
13.4,45,1030.4,0,0,427.2,12.77,19.77458,64.27418,2404.6817
14.09,44,1029.6,0,0,441.44,13.85,26.191042,66.41191,2057.5381
13.91,44,1029.4,0,0,404.95,14.84,37.417957,71.243402,674.12889
13.17,47,1029.6,0,0,320.4,13.21,49.961204,78.043681,60.858187
1.42,93,1032.6,0,0,0,7.24,81.295533,99.61167,9.1453333
1.42,96,1033.4,0,30,0,8.91,71.313179,92.081677,442.30204
2.37,88,1032.6,0,100,3.56,9.96,57.808721,82.899644,1026.1208
5.54,72,1031.7,0,100,106.8,9.37,44.560249,74.954515,1087.6253
9.41,55,1030,0,100,232.29,12.98,32.194584,68.827375,1536.5836
11.37,45,1028.6,0,100,334.64,13.32,22.49023,65.117182,1781.0343
12.71,35,1027.9,0,100,427.2,15.12,19.750214,64.262394,1813.2358
13.45,33,1027.4,0,100,443.22,13.68,26.106963,66.376121,1250.67
13.57,33,1026.4,0,100,411.18,13.68,37.312946,71.187432,426.84467
